taxid	control	cancer	adenoma
52022	5.5473539979540356e-06	2.9440240399849606e-06	0.0
1334	4.576539253032747e-06	1.3308177632352135e-05	0.0
360807	0.008184497010339025	0.012325350900149756	0.012425348529049982
1301100	5.676996063657358e-06	0.0	1.4911233706845893e-06
28134	8.638109097507935e-07	0.0	0.0
1776382	0.00010327890155133697	0.00011758937493576168	2.743883062146372e-05
1262884	0.028067710145601648	0.017725838458091208	0.04606726262889639
1328	0.0008325782732916478	0.001440826733700795	0.0008283038512845592
1852922	7.85182090598041e-05	9.777947912390712e-05	1.1538231719667888e-05
1841863	4.862820437643236e-05	7.169547827971207e-05	1.6916338377359622e-05
228229	0.0	0.0	9.289952163114237e-05
1262830	8.941354776304195e-06	9.37115849721275e-06	0.0032405937722973623
61015	6.980079898173213e-07	0.0	0.0
248039	0.0	5.014724776755656e-07	0.0
1288120	1.7170355609284661e-06	1.8660401361270066e-06	0.0
428712	3.9248008128156366e-07	0.0	0.0
439220	7.663299607927992e-07	4.251717629557637e-06	2.095360051447105e-06
29361	0.0006943214247232276	0.0006613062639822938	0.0006097694477042141
1907658	1.4122110356577898e-06	0.0	0.0009019179725523492
856	4.5191433373456e-07	4.7730391968157597e-05	2.1272965867012153e-05
2748	6.82142007380545e-06	1.160930808646177e-05	2.40662969159873e-06
31973	2.7667759779015406e-05	1.4270854279225817e-05	3.009022828240577e-05
227942	9.20885590930897e-06	0.0	0.0
1852381	0.0005855129462062692	0.0008275971109898884	0.00023324191954510323
1720313	0.0008283081319458942	0.0010382634932792727	0.0007364527935115338
1263866	2.890187817311041e-06	2.6881624291120277e-05	0.0
1262734	0.0	9.05103013057127e-05	1.3384982275052027e-05
1897011	0.004929824618223745	0.005743164962919393	0.005302986626428654
1612	3.428127475324549e-06	0.0	0.0
81947	0.0	0.0	1.363654955772899e-06
2751	8.81756087968955e-06	0.0	5.427469521612355e-05
363265	0.0012153201076117806	7.997857464924651e-05	0.0003770604269931776
1527	0.0	6.614598213113862e-06	0.0
1302	0.0005926575360394826	0.00046964758716102294	0.0005456850168695998
2047	0.00015400352653295257	0.00012818903465853233	9.66582998116694e-05
290055	5.295683505492624e-05	7.0541383587468e-05	6.580148467973812e-07
94625	0.0	4.475907635413885e-07	0.0
1871035	0.00017474337437920065	0.0001964394029672191	0.00023063786670090932
391600	0.0	0.0	8.207890446867073e-07
267818	0.0	2.4620210859460166e-07	0.0
176090	6.55545829299045e-05	1.6562128031501652e-05	2.273839707722438e-06
1414721	0.0	6.518757460651651e-05	0.0
1736464	0.0	1.5496574290687007e-06	0.0
387090	0.0014551290292207785	0.0011722868541642801	0.0017813120622637048
1292023	5.74112092566973e-07	0.0	0.0
1720194	0.0025649032133780456	0.0021469139614304178	0.0010438463050076799
44009	2.4178535820982223e-05	1.3393590764413014e-05	1.3949247263588782e-06
1499683	0.0	3.170219649352004e-06	1.1894942709842038e-05
187326	8.285564641656803e-06	8.934872541283806e-05	7.857774720467955e-05
160386	5.0235197065995916e-05	4.702019527367122e-06	0.00010512770591768032
1262989	0.0002626303572694262	0.0007348587206101618	0.00041260550260730985
1252	2.7717644366355157e-05	9.092608943974286e-06	4.3322528468553385e-05
1358	0.0016155611103416808	0.0013226004366714984	0.0006447576209233171
1262927	0.00010614026651422987	0.000694272206559357	0.0
46256	0.0	4.337070498503362e-06	7.769949500324565e-06
61171	0.0008569946243773554	0.0010119733485329143	0.0009444171505945666
2750	2.7862444805786164e-06	0.0	3.2862546669559507e-06
1366	0.0002665957937265381	0.00013765499078427745	0.0003311373350372016
82135	3.899768611200233e-06	1.96793773695532e-06	0.0
33962	0.0	0.0	1.458355727590396e-06
1739525	1.3272865921176902e-06	1.2932065361988365e-06	3.8422678243157466e-06
1807729	4.0001163181086796e-07	0.0	0.0
1870991	0.0007718504154566368	0.0009748221875604734	0.0010822727792933803
88132	0.0	7.945331619588263e-06	0.0
60519	5.117202316148934e-07	5.791022367786988e-07	0.0
1262877	0.0004307648901516542	0.0002860071991292902	0.00038603346886737134
423477	0.0003219105715610704	0.00039858681702470617	0.00046594983179371047
507750	2.169339260355922e-06	7.24834773502527e-06	7.684535648631493e-06
102148	6.941390824045364e-05	0.0006888445375208123	6.0501710770670363e-05
1262689	8.34753156608869e-05	0.00015972985574043403	0.0005651790014350661
40520	0.007920514671618686	0.007077079795751505	0.011222149912957408
28028	4.6710996084199056e-05	0.0	1.2122166278360303e-06
1599	0.0002575747437510904	0.0001010268064316852	0.00017492133200046613
28025	0.0018812092646043573	0.00038501310274610125	0.00016297885152943004
1313	0.00023180591773884536	0.00027857098582346324	0.00020353735795244386
2718	1.1079977523363724e-06	2.7970557532220956e-06	0.0
84110	0.0	0.0	2.2048175934318477e-06
28123	4.132319679742646e-05	0.00044126440579298414	2.445969210532597e-06
290309	0.0	7.742327901141409e-07	1.8691568365395578e-06
1538295	0.0	0.0	2.432105967519087e-06
1262813	0.001559316327022172	5.9739450157748085e-05	0.002300805732673166
936572	0.0	4.215215246337376e-07	0.0
187327	0.00024239975820713075	0.0028369828341157097	0.00046661335895045367
328812	0.0005640846430372744	0.0005280076892428837	0.00038369456935634946
1310	0.00011301058418169612	6.115176484812671e-05	0.0
1262756	0.00056418421345209	0.0006553130999588569	0.0003098829871151023
861	8.345628352199887e-05	2.994754394169523e-05	1.4467578368139508e-05
1262969	0.0017645439186624158	0.0018003299704741876	0.0003303963317078318
29348	0.00047110773356316183	0.0006702022958544542	0.001007372442130413
273678	0.0	1.4095356155697353e-07	0.0
1262698	0.00010129471697102878	0.002043442759561733	0.0006404075053245188
1292	3.320970264516301e-06	6.828059778674124e-07	0.0
508451	6.212813019243518e-07	4.486659090762622e-06	9.288738557761174e-05
1262797	0.0031535284200967383	0.00483387931279721	0.004632008435178494
218538	0.01029628821625779	0.013858224922636607	0.007413430623452896
1262997	7.172941750311039e-05	3.0227362225459148e-05	9.649162739147708e-05
1580092	0.0	6.605705165736736e-07	0.0
1720300	0.0002499788439330043	0.00022767809916510358	0.00019785925833003175
39490	0.0024698893887872045	0.0024585711963150086	0.0022858250362640486
1235799	0.0	1.1842103276159563e-06	0.0
1780377	0.0001312729761382809	0.00011690706093917219	3.7234598620064105e-05
1262818	0.0005203092719658887	0.00017476192888853632	0.0005016662119962986
1262921	0.0004928799251658559	0.00023136883397798934	0.0002255952963791419
29394	2.2880952997440813e-06	0.0	7.30814470346922e-07
479117	5.8137309388153015e-06	0.0	0.0
1871020	0.00019969273580971715	0.0004366868249233017	0.0003812265089560933
219301	9.695865672902107e-07	0.0	0.0
1780379	3.021847209625997e-06	4.527490357982448e-05	2.4864502038017933e-05
1381	1.9380148763210912e-06	5.258697274144936e-05	4.2706773821537415e-06
712710	0.0	2.727705024228085e-06	0.0
1589	1.2554183073492475e-06	0.0	3.270074102262869e-05
470	0.0	0.0	4.16497627703996e-07
1751	0.0	1.2393047740902316e-06	0.0
454155	0.0009730735219271701	0.0010082699218594362	0.0005529322179874961
1262977	0.0003169232629718065	0.0006013559366682423	0.0007052565631775022
1307	6.362652406991196e-07	4.9464509871859874e-06	2.7164200390193622e-06
671218	0.0	6.618065623922777e-07	0.0
1658109	5.0830946626803945e-06	6.333065657234298e-05	7.395122537824239e-06
1262837	0.0002588208128172233	0.00014101325594871012	6.615077188600339e-05
51123	5.660070643010562e-05	2.429892852614991e-05	2.7562933083412315e-05
109328	0.0	6.997846252626029e-05	0.0
164393	2.4239630603759414e-06	1.2315998964608796e-05	4.8152644995106474e-05
60133	0.0	1.0023132325159396e-05	1.2372860240248366e-06
1720299	0.0	3.8052228924396245e-06	0.0
1150298	0.005335519892309725	0.004158812557656568	0.004827759128511014
1333651	6.646731668251497e-07	5.009052415090437e-07	1.4884660024039514e-06
59814	0.0	6.278542180823137e-07	0.0
1987385	4.043628823972495e-06	0.0	0.0
693444	1.2927854197108458e-05	8.015757720262882e-06	5.934510855667898e-07
1379702	8.28423838247656e-06	0.00024720358213038484	7.434637000361928e-06
1628856	1.009248564113465e-06	0.0	0.0
762209	2.004776208656517e-07	2.3347071134850903e-07	0.0
189722	0.0	1.145790496886944e-05	0.0
1903262	4.2074052172277644e-05	9.319630911759602e-05	0.00020110786887607952
1519	2.182535434419632e-07	0.0	0.0
29385	3.452741483077766e-06	1.1132017243234418e-05	1.06833846283653e-06
40519	0.0012837193340756359	0.0019758614972030146	0.0017045792590977419
1056807	1.7456690433792562e-06	1.3769471128200076e-06	0.0
1723384	3.3656344159228454e-06	5.096087484021889e-06	1.4381964559877074e-05
913333	9.634913782091801e-07	0.0	0.0
1871013	4.1524567912965025e-05	3.250360163343796e-05	5.077961803944679e-06
74829	0.0	0.0	4.4108391197271197e-05
227943	1.1748129286066135e-06	7.690558152711131e-07	0.0
38288	1.3981508719755229e-05	6.852450240846904e-07	0.0
1871016	4.351228914242321e-05	7.856926602702745e-06	7.48651170643849e-06
1262889	0.0036790765484030243	0.0034680382529075075	0.005051725975314756
626938	9.886405027574209e-05	1.1481292562604076e-05	4.9229730409094065e-06
78345	1.4489681403584786e-06	8.962570211706846e-07	1.0697601743659556e-05
1262996	1.0253137581658395e-05	0.0008697334900506728	8.264234326412347e-07
39950	6.851363596014402e-06	0.0006526420945678875	5.516035885991156e-06
1262803	0.00026971227615460154	0.00031412523237732496	0.00047015922722327985
1579343	0.00020661558270013857	0.0002687879331573808	0.0001613681649898935
1623	0.0011929431482885764	1.4721973653874629e-05	0.00013181633202115136
33031	3.121629719089583e-05	0.00013537980179594182	1.63705963762794e-05
1262839	0.0021014615027859485	0.0010957161907020657	0.0005999149811693195
1852384	0.000572080998657636	0.00027178476871270554	0.0002694346106577822
319970	9.719142990000038e-05	1.0707720726978765e-07	1.9229176662115026e-05
544581	6.533124546986106e-05	2.6966570585436e-05	0.00020701905590110803
59620	0.006715081844843458	0.006983522001618218	0.006562021109868356
574930	0.00015964461678942416	6.451309346651774e-05	9.562616019864253e-05
701175	9.65266083502596e-07	0.0	0.0
270498	0.00020075762077559434	0.0002512848120405712	0.00010194528148390692
159	0.0	4.801936853054075e-06	0.0
106654	0.0	0.0	4.16497627703996e-07
1262840	0.0	0.00021756360906296653	4.212749166624626e-05
358743	0.0006091714713456554	0.0011517935156700797	0.0006096935132384958
1262816	0.0016870405313370968	0.0002235994799078196	0.0006007026566009047
1785996	3.0475093427441784e-07	1.1148475633015955e-05	0.0
84109	0.00010564762604833725	0.00020751538628315083	1.717192048271744e-05
33035	0.0005361968125107236	0.00033563907532031497	0.00025629557019210173
84026	6.794866134167101e-05	0.00017897505130964926	0.00022082662510306634
84112	0.0013920403367081052	0.001233651791408761	0.0008545198789035938
89153	3.212559192389289e-05	0.00014475331517827087	0.00010383989816776139
712411	0.0001775397790131856	8.540247157904242e-05	0.00014507380334880248
1382	0.00019041054125386593	0.000304551805277587	0.00024078271238879911
712156	9.536506946249044e-06	1.3114042444019138e-05	4.638353768817818e-06
341694	0.00011068714886475568	0.0021929049190048543	9.605224107005763e-05
1587	4.4751466224374054e-05	8.619008235704026e-06	1.5065448688163893e-05
762210	0.013314968366962623	0.004270417719837501	0.002396006893004602
286638	7.96169987637453e-06	0.0	0.0
1262881	0.0005496491927213904	0.0005003317590499231	0.0004947388186406769
1192054	1.213365335001505e-06	0.0	2.571146405042697e-06
1852372	1.7580925811218075e-05	2.206650357048564e-05	0.0
1264	0.0	2.7759879424886433e-07	0.0
157463	6.055594974049136e-06	0.0	0.0
357278	0.0	0.0	3.902558612562189e-06
82688	0.0	6.028345706058249e-06	0.0
285	0.0	1.759256237055168e-06	0.0
1535	0.0014055264800987327	0.0017062068208050097	0.0013468285770888786
1363	5.679137086160118e-05	7.501624348059922e-05	1.1389762865614814e-06
225004	3.955871800155982e-05	0.00044995539961459536	0.0
1282	3.0893334827574833e-06	1.3085827539658743e-06	5.673188262052704e-06
29347	0.0007820640266273485	0.0006128413042374853	0.0003613271395545609
712117	0.0001431756588314661	1.2747991400427561e-05	5.244387274733732e-05
712158	1.3383608656486153e-06	2.408025990611653e-06	8.66405051587253e-07
2051	0.0	4.816585773968872e-07	0.0
29391	0.00010936615021904424	0.0009705063697568339	5.7431065485132405e-05
72000	6.89873759784113e-07	6.261479555507063e-07	3.342086226615652e-05
1262785	0.0009035211240919685	0.00045594876614495056	0.0011545718722794226
1736221	8.830534311186977e-07	0.0	0.0
1262791	0.0004179948599985318	0.00018504140466847564	0.0002875288631516035
1531	0.00015850501973772206	0.0005996749700876776	8.822649562707744e-05
1262804	0.000879775704774974	0.00013451109734687874	0.00250551745804482
1870997	6.5721149468622575e-06	7.582561891666638e-05	5.9077984626251406e-05
1512	0.00026059853242763823	0.0010939808872594279	0.00029280414325375426
1262938	0.0023573516085228386	4.5538936482592314e-06	0.0007124325603721315
1262911	0.0002878233174023879	0.00032448191459406503	0.00035601247566666096
1406512	0.0	1.1193410206878298e-05	8.834767531358391e-06
51288	0.0	1.107085591365699e-05	1.8721149509821433e-05
501571	7.480109307341535e-05	0.00010054644255742661	0.0
79880	7.414891060354045e-07	0.0	6.261879758514954e-07
1262998	0.0020836337574633656	0.003709296924821548	0.0019525500037762041
53443	0.00022160853835703854	0.00037527169368318565	0.0001575029048243731
1262801	0.00017978847831473085	0.00014453674337291757	0.0001345847195843084
165179	0.02004770442141983	0.020073088644353983	0.05444851446098173
200	1.9995463963429224e-05	0.000143529213554736	5.3005214730610204e-05
1930002	1.5343442587067417e-05	7.586126101422567e-05	4.878494128663798e-05
1245	0.00032034724092301685	0.0002686392445713645	0.0004054876081574911
1855394	4.948864723111281e-06	3.9791915071578555e-05	6.910013226500198e-06
1322	1.1611971600069354e-05	6.686402476124582e-05	0.0002582440881413866
40545	0.0026830713202531135	0.002477414511284647	0.0013128478840355013
2756	9.342984708442685e-06	1.2172765991332064e-06	4.535521586004846e-06
1718	6.934267146678018e-07	0.0	1.7395927033283315e-06
113107	0.0006395068638846526	0.0005184515859605143	0.0005602535241587523
1640685	2.9780873376267e-06	0.0	0.0
47884	3.2805018599103925e-06	0.0	0.0
1118061	0.002475164295658351	0.0022835561244274947	0.001718032973571486
100884	0.0003986604184717901	0.00040669422253535855	0.0004478711152958887
1262771	0.0006276916909613013	0.0002379294152943856	0.0009550703233159695
1841865	0.00010443035686335392	3.635534645996816e-05	8.872591091825264e-05
747	0.0	6.096560451499701e-08	0.0
1262847	8.912923784578286e-06	1.1535210740772757e-06	6.865457395631237e-05
1852900	0.0005456653209316342	0.0006557996644729075	0.0006218452912888052
147207	0.0003014425499424167	8.18215934343131e-05	0.0005200708540127703
28090	1.7664204806266312e-05	0.0	0.0
1470347	0.0010579144358345387	0.0019197583608903076	0.001786570431490235
2317	0.00035580116130730957	5.437187608636464e-05	0.00017960304736724714
1588755	2.6589232440130053e-05	3.900239557570963e-05	0.0
1694	1.802236114018176e-05	2.628384903925868e-05	5.442738857352077e-07
1262824	0.0014273524510038794	0.0018183426398701527	0.0015117829708247554
386414	3.179070575172862e-05	2.0777663117886035e-05	4.574232835688447e-06
1262810	0.0018337483990439854	0.00018799142221792868	0.00030060373591929705
1263026	0.0007595674809474264	0.0008748172297979043	0.0011054122324801875
487	3.0405811940414092e-06	4.306403511050915e-06	7.813213132480478e-06
1871015	2.1147104337802176e-06	0.00010883970763478533	4.076096010051443e-06
46228	0.0029693699974175885	0.0032531463770967247	0.004856782576172459
1262802	0.0	9.604292758913898e-06	1.512437648183973e-05
1797569	0.0	6.6111806303898e-06	0.0
1262700	0.0008886411181665286	0.00010410846620955024	0.001213587029790022
1262970	0.0007123391520562221	0.0013225630603625714	0.0006962172736136369
367336	3.6515962002380553e-06	3.263638791406663e-05	0.0
1750	0.0002393726234700262	4.9450796608524997e-05	9.588067927225693e-05
322095	1.706897503195682e-06	0.0002541955194364798	1.4829135406487409e-06
1262856	0.0	4.997942627057044e-07	0.0
1780381	0.0003391393637875985	0.0006270630860341159	0.0004571578133454881
1262807	0.0004153046034562224	0.0012057630939864006	0.00014864278250906884
1247	0.0	3.572829019914036e-07	8.65409607430909e-06
53345	0.00025090966836869736	0.00021371141163530153	0.00043211615737559554
1870984	0.0	0.0	3.2491011561258957e-06
39483	0.0008932340689370735	0.003478329351495255	0.0012463303599741472
481719	0.0	0.0	2.353665376016549e-06
173362	8.176981815602376e-06	0.0	0.0
658665	0.0	7.158669120925489e-06	0.0
1304	0.0073692978894950535	0.002350718029428165	0.0092571332402398
1262907	0.0	0.0	6.588421649105576e-05
93378	0.0	4.8883124770104334e-06	0.0
1262942	0.00016855006416609635	0.00017829113785432267	0.0006149489916015825
152331	2.392283150877666e-05	1.2613319652050957e-05	0.00012522878361556983
177972	1.1663524546458087e-05	1.6487218062606888e-05	5.333240463775511e-05
1314	0.0	9.515535681848908e-06	0.0
721785	6.646205292708571e-07	8.071849444691184e-07	0.0
1110546	9.912282702045e-05	7.632260859693684e-05	0.00017178541273041347
1262693	0.00016138115158636831	0.0003483864448221709	0.0017015422161292585
736	4.71347963673169e-06	2.7159787373292487e-06	4.3063488500575037e-07
1805478	0.00015300951155396183	0.00043216700099786613	0.0013627876834283704
215200	0.0	1.1494449291596843e-06	0.0
1262913	5.767123995863524e-05	0.00015277175626494631	0.00032372274054258014
290052	0.0	1.1363409729739977e-06	0.0
712622	3.0102910425781626e-05	1.891240612324049e-06	4.466097581671384e-06
78258	7.971114512162987e-05	7.396700391458077e-05	2.9299325636391894e-05
1564	0.0	8.47953007349529e-06	0.0
1290	3.691602728353571e-06	3.8037412869977775e-07	0.0
654	0.0	6.943390915325361e-05	0.0
1265	0.0	0.0	1.1108490622369925e-06
33011	8.159646932813398e-07	7.039653504631278e-07	1.3923685023132047e-05
1318	0.002254707294518416	0.0023913124156069708	0.0033012340150145123
1261635	0.0	3.993356153464832e-05	0.0
1897040	0.0	0.0001032828180066257	4.8260032985389155e-05
983706	0.0	7.355226058377523e-07	0.0
1871023	0.0	3.043389159345934e-05	0.0
1896975	0.0	3.2698980777961597e-05	0.0
82995	0.0	1.3017914341451091e-05	0.0
1262779	0.01084452303363422	0.005594489404733125	0.003825651788048939
1960083	4.229495118626813e-07	0.0	0.0
712888	0.00019623622488062134	5.585790983368069e-05	0.00019727424292494936
1160721	0.009619358792731672	0.014550051473704452	0.008782486781089394
39441	1.4392418364382892e-05	7.336157766582048e-05	0.0
180311	0.0	1.9781025700505827e-07	0.0
52226	9.264955148469634e-05	0.0013228038039481168	0.00026309690013792404
1262872	0.0007054829935593321	0.0004911130855770352	0.000520475297900083
1506471	8.550639080239701e-05	0.00010523270694378492	6.295917335856826e-05
671230	6.780267640715793e-05	0.0006177459004810926	2.5435270354090568e-05
84163	2.301028445080558e-05	2.984034735550917e-05	3.081688683479996e-05
161879	0.0	6.939231595091721e-07	0.0
549	3.170632809448232e-07	0.0	0.0
267212	1.630727957752916e-06	1.2274652668146762e-06	0.0
1263030	0.0	1.1892677492630402e-05	0.00042358508063096033
1777878	1.005620495280001e-05	1.1012344277463178e-06	0.0
143361	0.0	0.00012024789251651165	0.0
147802	4.285940806727402e-05	2.7531174272773408e-06	0.0
1930018	0.0	0.0	8.016307296619975e-07
1263002	0.0007796653052662249	0.003070867643916799	0.0006767078687307378
691	4.357008839490317e-06	5.297820020883697e-06	2.761770018699632e-06
1520815	0.0003010131983913058	0.0007806562953628485	0.00029402031234236473
43997	0.0	1.3912818537522371e-05	0.0
290054	8.230114720936104e-06	0.0	0.0
1111454	6.429570182911462e-05	7.08377192058505e-06	0.0
604330	0.0	8.139134008749313e-07	1.4451410929074328e-05
1659	7.392085544738789e-05	3.445679280550695e-05	4.387075507569222e-05
1262870	0.0013570402917611709	0.002346141139855167	0.0007210968678101414
293371	1.3309481176357205e-06	0.0	0.0
451457	0.0	2.20744691325677e-06	1.5915990674997044e-06
40542	0.0	1.9671912165283084e-05	0.0
1852894	0.0006657150853751385	0.0007476769442456754	0.0005503245351602175
1871014	1.6910385993090268e-06	7.798194927223959e-07	0.0
1193532	0.0007765977589843208	0.0005782328233402103	0.0007326564950107206
1262782	0.0014717462916502787	0.0004772670954230091	0.0007687975492808464
69218	0.0	0.0	6.278094008337972e-07
636	0.0	5.503010453161446e-06	0.0
59505	1.9849396337725868e-07	0.0	0.0
501496	5.125224176702806e-07	7.30028695359501e-06	3.614413054937798e-07
850	4.60890996343793e-06	0.0006304658866727111	0.000370232758824874
1537	1.1461712513886684e-06	0.0	1.1599274837116207e-06
438033	4.8307837959668664e-05	4.5607930462456174e-05	8.005480202901012e-05
33945	9.159217487823608e-05	5.215177058729253e-06	1.3166533456674353e-05
1776390	6.643789327718036e-07	4.184084744069707e-06	0.0
1263006	0.0003775273418424374	0.0003307451275468344	0.00034829737582582637
727	4.924508452263004e-05	3.0223005597550213e-05	2.232439496531672e-05
71237	4.970459769182682e-06	0.0	9.746233396494417e-06
294	5.2409034711025804e-06	0.0	4.76972945461791e-06
1262848	0.0007351113746448118	0.00022824605597459574	0.0
481722	1.0974716661559864e-06	0.0	0.0
143393	0.0003375761978753285	0.00028541745272610795	0.00025445630727595665
168384	0.0	5.172471957792622e-05	0.0
1354	5.00948727018546e-05	6.490119523221958e-06	7.12599578089842e-05
2173	0.008980565554052515	0.008479235239613624	0.006217784555195576
1560201	2.836614051312476e-06	3.862971886346957e-07	0.0
629680	1.1863080684416482e-05	0.0	0.0
1263023	3.206372634480589e-05	2.7373505039267728e-05	0.0
1673719	0.0	5.381698115999064e-07	1.4050804511987193e-06
39492	0.006763848306122826	0.01142844855427512	0.005477090607285913
1750560	0.00017031156608727206	6.877601886036506e-05	4.7916861092991955e-05
71451	6.20592224782167e-05	1.6541087000294315e-07	2.738774709120957e-05
52769	0.00013726755564874465	3.844106292711468e-05	8.237544933571932e-05
1262736	0.0009453724524416009	0.0012543620784893168	0.0014737678341026244
1773	1.4429184405781412e-05	0.0	0.0
180332	2.1881069461468415e-06	4.325041735248813e-06	0.0
492736	2.945686148771342e-06	0.0	0.0
262209	0.0	0.0	3.0000428005935993e-06
454154	0.0014679989039396055	0.0014779864649650388	0.0010786687671489998
1262841	0.006075708838263754	0.003130664592197027	0.0030826367291936353
1262793	0.003728975922702593	0.002874524946437724	0.005051168310694668
35517	0.00010252220779084984	5.604955123474003e-05	0.00019158106813750255
368603	0.0	2.065373296186969e-06	0.0
1262874	9.658544901089138e-06	7.615652170165222e-05	7.015519920164658e-06
1380376	6.846864922403316e-07	0.0	0.0
45851	0.010548745200078476	0.008097622682225913	0.015070044742402616
1262781	0.0033790983245091137	0.004686985162250953	0.001160447165314368
1262929	0.0006556126395548456	0.0011087560561120315	0.001059913088912979
1378168	1.1765538238540782e-05	4.126863790368978e-05	2.3909636263312932e-05
1655638	4.413647790443845e-07	0.0	0.0
33012	2.499821095268617e-06	0.0	0.0
1561	1.3563156061122917e-06	4.717972285203396e-06	0.0
239935	0.005572539723083272	0.01962520813938761	0.006613231624702448
33043	0.009259435187893333	0.007438829844071647	0.008814502621696661
626933	0.0	1.5633259272617743e-05	0.0
630	2.5095958025152843e-06	0.0	0.0
1262831	0.0	2.0701338151190064e-05	0.0
56774	1.8373304960458933e-05	6.738171432218652e-05	7.727109708734335e-05
1834205	0.00010979314734374088	6.666006720097649e-06	0.0008478019295944216
840	0.0	1.8151755599516567e-06	0.0
486	0.0	1.6875304681836198e-07	0.0
1727	7.726816359799941e-05	0.00011286447630882351	1.110191859046148e-05
587	0.0	0.0	4.397261467480812e-06
1262894	0.0	3.5408718676588425e-05	0.0
554343	0.0	0.0	1.226474210383466e-06
1476973	2.000723978717303e-07	1.8218035424916196e-07	0.0
1596	0.00016245923220189348	0.00024303468133551312	0.00018598655537011618
387661	0.0007535940057476527	0.002436541601304018	0.002012151664885698
97478	0.00022785754103262542	2.5006123189074414e-05	1.5978490718253306e-05
158787	2.5523639332874875e-06	5.624585082863219e-06	0.0
907	0.001167862030344653	0.0004480136308438988	0.00012718871405376176
28118	0.0026816679265728397	0.003485127351632781	0.0020187831055401974
166486	0.005343984844278499	0.003920611288861204	0.0038959287845568235
113287	2.321317829141985e-06	1.3113275014552053e-05	0.0
133926	0.00018726602127749935	0.00010263380217935558	9.702387638538772e-05
1262926	0.00012063386629400004	0.000769837581647624	0.0
518643	0.0	0.0	1.1655517060646613e-06
36740	0.0	7.93393837844286e-06	0.0
85831	1.2204138310507242e-06	5.654435828300758e-06	4.146600701064806e-05
1262705	0.002780870440064096	0.005991957902628896	0.0025260714207446097
53419	0.0	1.458399964535553e-05	0.0
712148	1.0864739244100215e-06	2.9388225138162805e-06	4.273069696992807e-07
194326	3.6026921417054e-07	6.290704331747955e-06	3.4046401083403605e-06
310298	0.0036524152084578512	0.0012138904476655177	0.00999986364552967
1099853	0.0009341143417964318	0.0023264317538609037	0.0007926032128581078
818	0.008930605875052804	0.011231807903087886	0.003619527481335781
203	0.0	1.5214868626959622e-05	0.0
253239	0.0	3.374677647445954e-07	0.0
739	3.3250870596113705e-06	1.2859798502876428e-05	7.589052514710435e-06
1681	0.0025855336453743092	0.002291246656711794	0.002487126249799269
341225	0.000343992911296191	0.0002768054400437203	0.0003474059404137127
1267	1.1489956053303305e-06	1.3487296322846444e-06	6.290223436904845e-06
1262822	0.0006540744009023342	2.8552783227349456e-05	0.0010365652138825789
1807734	4.1053515358478177e-07	0.0	0.0
1761782	0.0	9.804895608829622e-07	0.0
39486	0.004874428377411461	0.005796572300317693	0.005564366015364343
938293	2.148509269517767e-07	0.0	0.0
1581	3.844557253523818e-06	1.1038844522282513e-06	0.0
256701	1.4752642360504893e-06	0.0	2.089949443086725e-06
181487	3.311205536711742e-05	0.00021567240882423258	8.299431073126904e-06
1262849	1.811803025356024e-06	4.562457639671794e-05	6.20015339532518e-07
1261	7.854250324614615e-06	0.000315988378947607	1.6554771650738795e-05
905	0.00043640709608096457	0.0007879856792215068	0.0005294302432276297
38284	3.867310372560406e-07	7.312728271373867e-07	4.275732940833395e-06
1574263	1.8001560165085364e-06	1.752571571553446e-05	0.0
66851	2.4926543159773725e-06	1.2624683259166173e-06	2.990637507679182e-06
1262825	2.331437854901918e-05	0.00011988117046983509	0.0005882303692371316
69966	4.396193374445378e-06	0.0	0.0
658659	0.0001964716161812009	0.00013111240920684654	0.00011274804844984984
1262865	0.00023524750650488193	0.0006315017236435047	0.00045475689375227955
291645	0.0007270958751538283	0.0028045327480265966	0.0006507685388455322
823	0.006527718636024152	0.007796340104904325	0.0032717636543916034
1737424	0.00714201631957219	0.004220575023239451	0.008648335905300822
35818	1.6945309586859408e-05	0.0	0.0
847	2.3850798522275806e-05	8.822200912901522e-05	7.219356861662985e-05
296	0.00012237827924375057	0.0	2.5448853502107166e-05
249188	0.00010285003962634351	4.603383688159004e-05	3.340481313224331e-05
237576	3.078591353975678e-05	5.505090203147517e-05	7.080274413921398e-05
1263005	0.0005686674014733347	0.0008084594548029483	0.0005237313877213192
1624	0.00014447272416310747	0.00016686730896398554	0.00017086103832316676
1502	0.0001763645251338559	0.00020809438176223131	0.0004955913171155577
1496	0.0	0.00013386029730260617	7.653431225935212e-05
1965617	0.0002031444379901573	6.387086730520632e-07	0.0
84135	0.00033765361370871876	0.00032603015212626216	0.00039777204586876556
626932	0.0012314263663682165	0.00107826647212744	0.0007814679968660577
35519	0.00019646517968905142	0.0001805998639448865	0.00017939531316144873
1262876	0.0003881183721864429	0.00027822261963831175	0.0002756829382688738
1262695	0.00023993500261139728	0.0003187983817088876	0.001384548291816209
1230476	3.222243775449459e-07	1.6344193234445132e-06	5.544543064944267e-06
1748	7.5186609113295355e-06	0.0	0.0
1262988	0.0008297558971753768	0.000479734798258124	0.0004109334589239808
1720199	0.0	9.302198827940796e-06	4.909271718021367e-06
729	0.0010367018731072028	0.0009618387958151604	0.00114392137401389
1465756	6.326750784691717e-06	2.9041021017944176e-05	1.3493006930805529e-06
