	environment	phylum	abundance
2389	control	Actinobacteria	20.41986457754445
2390	control	Bacteroidetes	5.097197030798609
2391	cancer	Firmicutes	80.17990050999238
2392	cancer	Actinobacteria	2.8899291099970825
2393	cancer	Bacteroidetes	14.002614363728656
2394	cancer	Proteobacteria	2.1475854117095268
2395	control	Proteobacteria	0.39195332146033984
2396	control	Firmicutes	86.26161675010408
2397	control	Actinobacteria	1.9510424615757485
2398	control	Bacteroidetes	10.678901874896795
2399	cancer	Firmicutes	76.38859922769879
2400	cancer	Bacteroidetes	16.549365749645204
2401	cancer	Actinobacteria	5.53133507425826
2402	cancer	Proteobacteria	1.5306999483977524
2403	adenoma	Proteobacteria	1.042907437240438
2404	adenoma	Firmicutes	94.29230156499096
2405	adenoma	Actinobacteria	2.540339228642426
2406	adenoma	Bacteroidetes	1.6191078055855734
2407	control	Proteobacteria	2.086713860882662
2408	control	Firmicutes	83.79822773142284
2409	control	Actinobacteria	1.7832860094154148
2410	control	Bacteroidetes	11.226955521207435
2411	cancer	Proteobacteria	0.7193534618393843
2412	cancer	Firmicutes	85.18010791175492
2413	cancer	Bacteroidetes	10.021096620854298
2414	cancer	Actinobacteria	3.7038361382647227
2415	adenoma	Proteobacteria	3.6366778032986895
2416	adenoma	Firmicutes	67.31179924085474
2417	adenoma	Actinobacteria	11.878933221607117
2418	adenoma	Bacteroidetes	16.309464372020642
2419	cancer	Proteobacteria	3.4550258187269005
2420	cancer	Firmicutes	60.60815042224061
2421	cancer	Actinobacteria	1.511306073848977
2422	cancer	Bacteroidetes	32.21726255940205
2423	control	Proteobacteria	1.6078810407097184
2424	control	Firmicutes	77.87107789195831
2425	control	Bacteroidetes	17.31022811897776
2426	control	Actinobacteria	0.39521471502816174
2427	cancer	Proteobacteria	1.3355931223265227
2428	cancer	Firmicutes	79.84084308632201
2429	cancer	Actinobacteria	3.9780884696780996
2430	cancer	Bacteroidetes	11.793101497667138
2431	control	Proteobacteria	0.9475170064416552
2432	control	Firmicutes	82.20151313870858
2433	control	Actinobacteria	7.8640766699701645
2434	control	Bacteroidetes	7.993898333012344
2435	control	Proteobacteria	3.0941012255026648
2436	control	Firmicutes	69.02195831400765
2437	control	Actinobacteria	11.61054919526283
2438	control	Bacteroidetes	14.587190692982887
2439	control	Proteobacteria	0.180351977985376
2440	control	Firmicutes	71.55955541025232
2441	control	Actinobacteria	6.8460208821431205
2442	control	Bacteroidetes	19.3811801588235
2443	cancer	Proteobacteria	1.0234377243594777
2444	cancer	Firmicutes	57.91749637187853
2445	cancer	Bacteroidetes	32.68571200789531
2446	cancer	Actinobacteria	6.421591444047081
2447	control	Proteobacteria	1.099862978035452
2448	control	Firmicutes	65.18920925059783
2449	control	Actinobacteria	1.11591333639063
2450	control	Bacteroidetes	31.934708335787416
2451	cancer	Proteobacteria	4.261518116620955
2452	cancer	Actinobacteria	5.226650011619246
2453	cancer	Firmicutes	59.42901371263603
2454	cancer	Bacteroidetes	30.576151251207033
2455	control	Proteobacteria	4.722409294563745
2456	control	Firmicutes	47.44562195515102
2457	control	Actinobacteria	7.610430731504697
2458	control	Bacteroidetes	35.40468424997667
2459	adenoma	Proteobacteria	5.328980563881975
2460	adenoma	Firmicutes	68.9151402634544
2461	adenoma	Bacteroidetes	17.50941377811341
2462	adenoma	Actinobacteria	1.8755197352590527
2463	cancer	Proteobacteria	3.0623202219800216
2464	cancer	Firmicutes	60.60811747970815
2465	cancer	Actinobacteria	4.862674091914369
2466	cancer	Bacteroidetes	29.47897157566006
2467	control	Proteobacteria	4.5521325619412245
2468	control	Firmicutes	76.06175355336735
2469	control	Actinobacteria	4.434792962595422
2470	control	Bacteroidetes	12.664678132233606
2471	control	Proteobacteria	4.126671752951908
2472	control	Firmicutes	83.20095999138746
2473	control	Bacteroidetes	5.560164097967658
2474	control	Actinobacteria	6.286176276163034
2475	adenoma	Proteobacteria	1.1230829853693198
2476	adenoma	Firmicutes	82.40515414388769
2477	adenoma	Bacteroidetes	11.223740800339282
2478	adenoma	Actinobacteria	4.373046482416473
2479	cancer	Proteobacteria	1.4334378141723163
2480	cancer	Firmicutes	79.73411608437894
2481	cancer	Bacteroidetes	9.83913014879037
2482	cancer	Actinobacteria	4.726024405763121
2483	adenoma	Proteobacteria	3.7410226638117288
2484	adenoma	Firmicutes	69.28008990743267
2485	adenoma	Actinobacteria	1.8513243418035168
2486	adenoma	Bacteroidetes	24.769421871909174
2487	cancer	Proteobacteria	3.0522263040046482
2488	cancer	Firmicutes	78.84580589174172
2489	cancer	Actinobacteria	6.192108929873038
2490	cancer	Bacteroidetes	9.090671537369785
2491	control	Proteobacteria	2.9072384508960023
2492	control	Firmicutes	77.98543935231135
2493	control	Actinobacteria	7.427883835858541
2494	control	Bacteroidetes	5.155344952114711
2495	cancer	Proteobacteria	0.7131645201479805
2496	cancer	Firmicutes	78.32730738481698
2497	cancer	Actinobacteria	4.496383855005578
2498	cancer	Bacteroidetes	11.887086992731449
2499	cancer	Actinobacteria	13.925248294231324
2500	cancer	Firmicutes	70.45627019564465
2501	cancer	Bacteroidetes	11.982803283570966
2502	cancer	Proteobacteria	1.8275616374177892
2503	cancer	Proteobacteria	3.219930152702129
2504	cancer	Firmicutes	58.34729679724905
2505	cancer	Actinobacteria	4.638150886908181
2506	cancer	Bacteroidetes	32.928001697273
2507	cancer	Proteobacteria	1.817277384815642
2508	cancer	Firmicutes	77.39880143824332
2509	cancer	Actinobacteria	2.734783182184407
2510	cancer	Bacteroidetes	15.911094991099917
2511	cancer	Proteobacteria	2.157284366381149
2512	cancer	Firmicutes	71.43195800605623
2513	cancer	Actinobacteria	2.591522309278855
2514	cancer	Bacteroidetes	17.162554539450085
2515	cancer	Proteobacteria	2.8245295490333304
2516	cancer	Firmicutes	72.95203907469278
2517	cancer	Bacteroidetes	15.7718588661902
2518	cancer	Actinobacteria	7.198540919994333
2519	cancer	Firmicutes	83.30287299481198
2520	cancer	Actinobacteria	3.017522137503138
2521	cancer	Bacteroidetes	7.330482204533895
2522	cancer	Proteobacteria	1.5317740774951147
2523	adenoma	Proteobacteria	1.0666847149760537
2524	adenoma	Firmicutes	59.78113725938176
2525	adenoma	Actinobacteria	3.7314356629056133
2526	adenoma	Bacteroidetes	26.135543236356757
2527	cancer	Actinobacteria	7.577483103850348
2528	cancer	Firmicutes	66.1007707908264
2529	cancer	Bacteroidetes	21.718236513026593
2530	cancer	Proteobacteria	4.197144655955198
2531	cancer	Proteobacteria	6.237871457440327
2532	cancer	Firmicutes	68.71896822540147
2533	cancer	Bacteroidetes	16.10389145018784
2534	cancer	Actinobacteria	6.800370051486504
2535	cancer	Proteobacteria	1.7340672828128647
2536	cancer	Firmicutes	71.34208045096939
2537	cancer	Bacteroidetes	18.361498866853758
2538	cancer	Actinobacteria	2.3292663879730044
2539	cancer	Proteobacteria	1.462228484197208
2540	cancer	Firmicutes	79.8580566790679
2541	cancer	Actinobacteria	1.3366243528737793
2542	cancer	Bacteroidetes	15.83877744673479
2543	control	Proteobacteria	1.2237876390039684
2544	control	Firmicutes	83.68752706635178
2545	control	Bacteroidetes	8.96444200448302
2546	control	Actinobacteria	1.0258487764300066
2547	cancer	Proteobacteria	5.315292322235012
2548	cancer	Firmicutes	60.157646567177245
2549	cancer	Actinobacteria	4.515010948309661
2550	cancer	Bacteroidetes	28.150696288774363
2551	control	Proteobacteria	1.9175959086135508
2552	control	Firmicutes	61.42421219602681
2553	control	Actinobacteria	17.04710644324166
2554	control	Bacteroidetes	19.341103253138076
2555	control	Proteobacteria	0.9896263503006123
2556	control	Firmicutes	77.69507190943385
2557	control	Actinobacteria	7.03750405076779
2558	control	Bacteroidetes	13.947114036308678
2559	adenoma	Proteobacteria	2.827173644947517
2560	adenoma	Firmicutes	81.69794832349945
2561	adenoma	Actinobacteria	3.0508502098068164
2562	adenoma	Bacteroidetes	11.748047184773654
2563	cancer	Proteobacteria	1.156830282383122
2564	cancer	Firmicutes	83.16308047950919
2565	cancer	Bacteroidetes	14.669613118816189
2566	cancer	Actinobacteria	0.7162271685496557
2567	control	Proteobacteria	1.8068303632342269
2568	control	Firmicutes	69.94167124667801
2569	control	Actinobacteria	13.880734448982896
2570	control	Bacteroidetes	13.66678304585883
2571	cancer	Proteobacteria	2.3938585306175346
2572	cancer	Firmicutes	70.49148243367979
2573	cancer	Bacteroidetes	17.475573297288378
2574	cancer	Actinobacteria	4.312694125898693
2575	cancer	Proteobacteria	0.4553304467900753
2576	cancer	Firmicutes	75.59125550983453
2577	cancer	Actinobacteria	4.335292791532824
2578	cancer	Bacteroidetes	17.04400284407446
2579	cancer	Proteobacteria	5.767593045043775
2580	cancer	Firmicutes	78.74280112002343
2581	cancer	Bacteroidetes	8.383368064456151
2582	cancer	Actinobacteria	4.698194250624181
2583	cancer	Actinobacteria	2.142845244689704
2584	cancer	Bacteroidetes	17.917241113456395
2585	cancer	Firmicutes	76.95486537427213
2586	cancer	Proteobacteria	1.2329730117897488
2587	control	Firmicutes	80.50498779877563
2588	control	Actinobacteria	6.513926016157047
2589	control	Bacteroidetes	11.120843781642455
2590	control	Proteobacteria	1.1068696704746093
2591	cancer	Firmicutes	35.99039971663635
2592	cancer	Bacteroidetes	56.44673781731363
2593	cancer	Proteobacteria	2.029161767498907
2594	cancer	Actinobacteria	5.19204006040435
2595	adenoma	Proteobacteria	2.487566258210782
2596	adenoma	Firmicutes	62.707755137987306
2597	adenoma	Bacteroidetes	28.135618929420087
2598	adenoma	Actinobacteria	5.510484595737658
2599	control	Firmicutes	77.81282101561541
2600	control	Actinobacteria	9.237592034032334
2601	control	Bacteroidetes	11.11120430081787
2602	control	Proteobacteria	1.2773704315375989
2603	cancer	Proteobacteria	2.749901823683207
2604	cancer	Firmicutes	44.448059288362316
2605	cancer	Actinobacteria	3.162894529930825
2606	cancer	Bacteroidetes	36.3129790969179
2607	control	Firmicutes	38.4134862455875
2608	control	Actinobacteria	60.38064508536915
2609	control	Bacteroidetes	0.6888750316182384
2610	control	Proteobacteria	0.25624993228795256
2611	cancer	Proteobacteria	3.8465492250479767
2612	cancer	Firmicutes	66.96734849409864
2613	cancer	Actinobacteria	3.983534503304284
2614	cancer	Bacteroidetes	20.278743530640682
2615	adenoma	Firmicutes	56.70606250100799
2616	adenoma	Proteobacteria	2.384242507194214
2617	adenoma	Actinobacteria	2.399340371239761
2618	adenoma	Bacteroidetes	32.94020201312502
2619	control	Proteobacteria	3.91087231868346
2620	control	Firmicutes	51.987501007758
2621	control	Actinobacteria	12.492383519667575
2622	control	Bacteroidetes	28.16326557815679
2623	control	Proteobacteria	0.7034703959307869
2624	control	Firmicutes	80.8900394167248
2625	control	Bacteroidetes	14.859377655244488
2626	control	Actinobacteria	1.6765434889747053
2627	adenoma	Proteobacteria	0.8563967181353405
2628	adenoma	Firmicutes	64.55336594733144
2629	adenoma	Bacteroidetes	19.56785150379101
2630	adenoma	Actinobacteria	14.1688578822087
2631	cancer	Proteobacteria	7.1260862919778525
2632	cancer	Firmicutes	43.744093540084556
2633	cancer	Actinobacteria	2.7746859204406453
2634	cancer	Bacteroidetes	45.03256654254984
2635	adenoma	Proteobacteria	2.02917492881518
2636	adenoma	Firmicutes	82.59839772068823
2637	adenoma	Bacteroidetes	12.931848106711588
2638	adenoma	Actinobacteria	0.8508782439345451
2639	cancer	Proteobacteria	3.1507308269579726
2640	cancer	Firmicutes	59.69767714920731
2641	cancer	Actinobacteria	3.9619608164442788
2642	cancer	Bacteroidetes	31.906748650462706
2643	cancer	Bacteroidetes	47.08198295016787
2644	cancer	Firmicutes	42.31517290460936
2645	cancer	Proteobacteria	2.8431070293301097
2646	cancer	Actinobacteria	7.500088260444339
2647	cancer	Proteobacteria	0.6650806553276204
2648	cancer	Firmicutes	78.5805109280053
2649	cancer	Actinobacteria	1.2290577086304468
2650	cancer	Bacteroidetes	16.9199735511459
2651	cancer	Proteobacteria	6.005002985320588
2652	cancer	Firmicutes	77.5869670311505
2653	cancer	Actinobacteria	2.8747126619408188
2654	cancer	Bacteroidetes	10.245560044186572
2655	cancer	Firmicutes	76.55110545721533
2656	cancer	Actinobacteria	8.22879200281922
2657	cancer	Bacteroidetes	12.253066438867451
2658	cancer	Proteobacteria	1.2209622188608267
2659	control	Firmicutes	65.9509005677412
2660	control	Actinobacteria	7.499154940918146
2661	control	Bacteroidetes	20.7428941907648
2662	control	Proteobacteria	1.3596079652873254
2663	cancer	Proteobacteria	6.108784270324741
2664	cancer	Firmicutes	78.0154001238047
2665	cancer	Bacteroidetes	10.409101464990073
2666	cancer	Actinobacteria	2.791879365067272
2667	control	Proteobacteria	0.9381137745727399
2668	control	Firmicutes	73.29495362953668
2669	control	Actinobacteria	3.8749131743217315
2670	control	Bacteroidetes	18.760274425907973
2671	adenoma	Proteobacteria	0.4287748742982808
2672	adenoma	Firmicutes	86.99045354188762
2673	adenoma	Actinobacteria	3.5082454063857433
2674	adenoma	Bacteroidetes	8.374479752001692
2675	control	Proteobacteria	2.109804405483977
2676	control	Actinobacteria	5.998002141483919
2677	control	Firmicutes	68.81044266171928
2678	control	Bacteroidetes	22.020441926005866
2679	cancer	Proteobacteria	1.4301816588344027
2680	cancer	Firmicutes	83.44864645868252
2681	cancer	Bacteroidetes	11.958301310499024
2682	cancer	Actinobacteria	1.6818031251559264
2683	cancer	Proteobacteria	1.7117817261529267
2684	cancer	Actinobacteria	6.049644863864193
2685	cancer	Firmicutes	78.11971339363973
2686	cancer	Bacteroidetes	11.71760104414338
2687	cancer	Proteobacteria	2.366917644843327
2688	cancer	Actinobacteria	2.128277516568767
2689	cancer	Firmicutes	63.5279582261454
2690	cancer	Bacteroidetes	31.855174727842346
2691	adenoma	Proteobacteria	1.167787614272401
2692	adenoma	Firmicutes	72.88875550360534
2693	adenoma	Actinobacteria	13.826922041255601
2694	adenoma	Bacteroidetes	11.004142888314007
2695	adenoma	Proteobacteria	5.146832591516318
2696	adenoma	Firmicutes	64.199070703352
2697	adenoma	Actinobacteria	1.5218992160837639
2698	adenoma	Bacteroidetes	20.963443359498566
2699	control	Proteobacteria	3.0432471671779275
2700	control	Firmicutes	66.41754187806586
2701	control	Actinobacteria	6.5922014846007375
2702	control	Bacteroidetes	19.702321721963447
2703	control	Proteobacteria	0.9696032661613887
2704	control	Firmicutes	69.42307766847341
2705	control	Actinobacteria	13.08121520856194
2706	control	Bacteroidetes	16.41944489248058
2707	cancer	Proteobacteria	1.2534738922631248
2708	cancer	Firmicutes	43.96196279446623
2709	cancer	Actinobacteria	2.4803563391143464
2710	cancer	Bacteroidetes	52.157883096828925
2711	adenoma	Proteobacteria	0.8855212899295674
2712	adenoma	Firmicutes	73.28356196445947
2713	adenoma	Bacteroidetes	21.832364563698555
2714	adenoma	Actinobacteria	2.5821626227369427
2715	cancer	Proteobacteria	1.3788863736794343
2716	cancer	Firmicutes	79.38897974678292
2717	cancer	Bacteroidetes	17.080198928474516
2718	cancer	Actinobacteria	1.1719467719368744
2719	cancer	Proteobacteria	13.358473062850074
2720	cancer	Firmicutes	71.69784321861451
2721	cancer	Actinobacteria	4.083405191566708
2722	cancer	Bacteroidetes	9.764584348218335
2723	cancer	Proteobacteria	1.087918098468013
2724	cancer	Firmicutes	78.65640026129735
2725	cancer	Actinobacteria	3.870577407077484
2726	cancer	Bacteroidetes	11.155986933243325
2727	adenoma	Proteobacteria	1.3287683468547888
2728	adenoma	Firmicutes	89.67662574497386
2729	adenoma	Actinobacteria	4.632968908553098
2730	adenoma	Bacteroidetes	3.5996705412244228
2731	control	Proteobacteria	1.0616292488957784
2732	control	Firmicutes	59.3502669276055
2733	control	Actinobacteria	7.435996178509287
2734	control	Bacteroidetes	16.157282388923687
2735	cancer	Proteobacteria	2.0582118235761864
2736	cancer	Firmicutes	57.593963292643316
2737	cancer	Bacteroidetes	33.50441339482215
2738	cancer	Actinobacteria	4.728891606549145
2739	adenoma	Firmicutes	86.8168729392925
2740	adenoma	Actinobacteria	2.35866877157242
2741	adenoma	Bacteroidetes	9.097905160362629
2742	adenoma	Proteobacteria	0.5035183664060058
2743	cancer	Proteobacteria	2.610675962640941
2744	cancer	Firmicutes	83.15418907521216
2745	cancer	Bacteroidetes	8.300479562847256
2746	cancer	Actinobacteria	4.907812377165191
2747	cancer	Firmicutes	67.99456180023061
2748	cancer	Bacteroidetes	16.575015154229327
2749	cancer	Actinobacteria	8.678601861100127
2750	control	Proteobacteria	0.801986813740795
2751	control	Firmicutes	76.22641994866882
2752	control	Actinobacteria	5.3888686303785205
2753	control	Bacteroidetes	13.916347401000145
2754	cancer	Proteobacteria	4.201024918458505
2755	cancer	Firmicutes	63.46892112946757
2756	cancer	Actinobacteria	1.6971080593607646
2757	cancer	Bacteroidetes	25.57285676303071
2758	control	Proteobacteria	2.3215306444926163
2759	control	Firmicutes	64.66350930445512
2760	control	Bacteroidetes	6.660677644284621
2761	control	Actinobacteria	22.981830458384643
2762	cancer	Proteobacteria	1.1642122831928496
2763	cancer	Firmicutes	52.91125035447855
2764	cancer	Bacteroidetes	38.459651618213755
2765	cancer	Actinobacteria	0.27899480235179286
2766	adenoma	Proteobacteria	1.760410576186121
2767	adenoma	Firmicutes	79.21597595082221
2768	adenoma	Actinobacteria	4.592878810891707
2769	adenoma	Bacteroidetes	12.905096127765194
2770	cancer	Proteobacteria	2.813987939649229
2771	cancer	Firmicutes	80.19861604364203
2772	cancer	Actinobacteria	2.3802091417820406
2773	cancer	Bacteroidetes	10.606036934173648
2774	cancer	Proteobacteria	3.1045816814633063
2775	cancer	Firmicutes	68.59228352943082
2776	cancer	Actinobacteria	5.726180479945337
2777	cancer	Bacteroidetes	20.540488086500385
2778	cancer	Proteobacteria	0.7162502857669885
2779	cancer	Firmicutes	59.409766606202794
2780	cancer	Actinobacteria	4.97080460572345
2781	cancer	Bacteroidetes	23.509171066973096
2782	control	Proteobacteria	2.2121870424866303
2783	control	Firmicutes	79.67224373213539
2784	control	Bacteroidetes	12.697280153079992
2785	control	Actinobacteria	3.2424882551710845
2786	cancer	Proteobacteria	0.3692275698389618
2787	cancer	Firmicutes	81.24878852492877
2788	cancer	Actinobacteria	2.21439757347076
2789	cancer	Bacteroidetes	10.583989412050526
2790	control	Firmicutes	76.19242845200193
2791	control	Actinobacteria	11.635083066515739
2792	control	Bacteroidetes	10.107074427607786
2793	control	Proteobacteria	0.36294237652291966
2794	cancer	Firmicutes	75.96313505413652
2795	cancer	Actinobacteria	0.8289471950699737
2796	cancer	Bacteroidetes	20.514960424114008
2797	cancer	Proteobacteria	0.6452018088068128
2798	adenoma	Proteobacteria	1.3057167172528015
2799	adenoma	Firmicutes	74.95307412569485
2800	adenoma	Bacteroidetes	20.99689947743346
2801	adenoma	Actinobacteria	0.6674080677514033
2802	cancer	Proteobacteria	3.0206880642897214
2803	cancer	Firmicutes	74.7166408598944
2804	cancer	Actinobacteria	5.944453464883896
2805	cancer	Bacteroidetes	12.678655752645875
2806	cancer	Proteobacteria	1.9772802021500173
2807	cancer	Firmicutes	53.67843992800947
2808	cancer	Actinobacteria	5.907039520426685
2809	cancer	Bacteroidetes	28.633139995152924
2810	adenoma	Firmicutes	48.94361507922905
2811	adenoma	Proteobacteria	2.8340925647425057
2812	adenoma	Bacteroidetes	32.3903573901885
2813	adenoma	Actinobacteria	14.695057083811161
2814	control	Proteobacteria	0.7991943226774146
2815	control	Firmicutes	78.79332351407058
2816	control	Bacteroidetes	14.198368670269938
2817	control	Actinobacteria	0.3497360053977258
2818	control	Proteobacteria	0.9383488569922079
2819	control	Firmicutes	92.32496043392796
2820	control	Actinobacteria	4.52447038230944
2821	control	Bacteroidetes	1.5120264972256037
2822	control	Firmicutes	71.93490289285448
2823	control	Bacteroidetes	22.763645011027638
2824	control	Actinobacteria	4.3359322561002385
2825	control	Proteobacteria	0.801112426601424
2826	adenoma	Proteobacteria	2.289461518650558
2827	adenoma	Firmicutes	82.96075465896922
2828	adenoma	Bacteroidetes	6.386124188013024
2829	adenoma	Actinobacteria	4.818129155113543
2830	control	Proteobacteria	1.5885040119543974
2831	control	Firmicutes	72.62369220882495
2832	control	Bacteroidetes	15.939484078580735
2833	control	Actinobacteria	9.038084352150888
2834	control	Firmicutes	36.68959928534853
2835	control	Actinobacteria	62.18081415467843
2836	control	Bacteroidetes	0.7562453197349391
2837	control	Proteobacteria	0.12822132147654408
2838	cancer	Proteobacteria	6.507045349203533
2839	cancer	Firmicutes	47.57458006870436
2840	cancer	Actinobacteria	4.621672002029604
2841	cancer	Bacteroidetes	32.19779047414187
2842	adenoma	Firmicutes	76.48904392034457
2843	adenoma	Proteobacteria	1.1357909947925053
2844	adenoma	Bacteroidetes	13.543511594629345
2845	adenoma	Actinobacteria	8.628879297107488
2846	control	Proteobacteria	0.27801837901974596
2847	control	Firmicutes	71.36893095542696
2848	control	Actinobacteria	2.9465076405714963
2849	control	Bacteroidetes	22.99284435652063
2850	cancer	Proteobacteria	3.4564554630798905
2851	cancer	Firmicutes	53.91129789696464
2852	cancer	Bacteroidetes	33.54368359405921
2853	cancer	Actinobacteria	4.232927397194485
2854	cancer	Proteobacteria	2.2538210674316983
2855	cancer	Firmicutes	82.15074534871447
2856	cancer	Bacteroidetes	7.820808481753892
2857	cancer	Actinobacteria	5.893583571622946
2858	control	Proteobacteria	1.5118158651365292
2859	control	Firmicutes	67.56469678805036
2860	control	Actinobacteria	16.087851149577695
2861	control	Bacteroidetes	14.409547702006545
2862	control	Proteobacteria	3.089932355005629
2863	control	Firmicutes	74.07707790549001
2864	control	Actinobacteria	11.937943715743138
2865	control	Bacteroidetes	8.624429992492342
2866	cancer	Proteobacteria	1.108447455644618
2867	cancer	Firmicutes	48.80835108195939
2868	cancer	Actinobacteria	4.91079433744568
2869	cancer	Bacteroidetes	41.555283112739616
2870	control	Proteobacteria	0.8324959801423247
2871	control	Firmicutes	79.41884542111545
2872	control	Actinobacteria	1.7663283928215736
2873	control	Bacteroidetes	15.649435491257213
2874	control	Proteobacteria	0.5964476415013582
2875	control	Firmicutes	76.29133452184553
2876	control	Bacteroidetes	15.395350914525752
2877	control	Actinobacteria	4.734156237840647
2878	control	Proteobacteria	1.6848344699810134
2879	control	Firmicutes	48.56456932567527
2880	control	Actinobacteria	3.66732820858478
2881	control	Bacteroidetes	45.144280184807535
2882	cancer	Proteobacteria	0.48687385595539745
2883	cancer	Firmicutes	57.76701383850037
2884	cancer	Actinobacteria	1.8148906132758207
2885	cancer	Bacteroidetes	39.43055220907078
2886	cancer	Proteobacteria	0.4012421794146996
2887	cancer	Firmicutes	50.117256552620915
2888	cancer	Bacteroidetes	21.829982875659855
2889	cancer	Actinobacteria	5.35654697743814
2890	cancer	Proteobacteria	2.235747391883129
2891	cancer	Firmicutes	68.65913573520412
2892	cancer	Actinobacteria	3.572808454984854
2893	cancer	Bacteroidetes	19.8644027345127
2894	cancer	Firmicutes	63.061702942079066
2895	cancer	Bacteroidetes	23.239309421893367
2896	cancer	Actinobacteria	5.315181172611591
2897	cancer	Proteobacteria	2.7111145749484757
2898	cancer	Firmicutes	35.766998884725815
2899	cancer	Actinobacteria	6.554594514288657
2900	cancer	Bacteroidetes	50.83095776804263
2901	control	Firmicutes	43.58378323736902
2902	control	Bacteroidetes	53.75685358638408
2903	control	Proteobacteria	1.176485046415994
2904	control	Actinobacteria	0.7960158150389229
2905	control	Proteobacteria	2.7580763449411623
2906	control	Firmicutes	67.88654018889028
2907	control	Actinobacteria	6.772227791977064
2908	control	Bacteroidetes	22.583155674191495
2909	cancer	Proteobacteria	10.6271484452405
2910	cancer	Firmicutes	54.5648701014255
2911	cancer	Bacteroidetes	18.025774975531693
2912	cancer	Actinobacteria	4.50466589136077
2913	control	Proteobacteria	14.24718723084223
2914	control	Firmicutes	59.763205893447214
2915	control	Bacteroidetes	16.87184717588043
2916	control	Actinobacteria	8.282038893423586
2917	cancer	Proteobacteria	1.815179211330337
2918	cancer	Firmicutes	58.51252543944704
2919	cancer	Actinobacteria	6.595881350942152
2920	cancer	Bacteroidetes	32.1799952622035
2921	cancer	Proteobacteria	1.1290725502532601
2922	cancer	Firmicutes	66.54923339132628
2923	cancer	Actinobacteria	3.165979366148742
2924	cancer	Bacteroidetes	18.83177380481612
2925	cancer	Proteobacteria	0.7610774094297492
2926	cancer	Firmicutes	77.03900411468321
2927	cancer	Bacteroidetes	11.0063031598158
2928	cancer	Actinobacteria	10.741455486679296
2929	cancer	Proteobacteria	5.049259378870227
2930	cancer	Firmicutes	73.05440664927052
2931	cancer	Actinobacteria	6.228319844856236
2932	cancer	Bacteroidetes	10.733439039206086
2933	adenoma	Proteobacteria	1.474200667501211
2934	adenoma	Firmicutes	82.52309307536831
2935	adenoma	Bacteroidetes	6.872158289699873
2936	adenoma	Actinobacteria	3.2506967335414827
2937	control	Firmicutes	83.81630899460835
2938	control	Proteobacteria	0.8851866968457203
2939	control	Bacteroidetes	8.804818238016818
2940	control	Actinobacteria	1.3729423430046854
2941	cancer	Proteobacteria	1.7628141396943293
2942	cancer	Firmicutes	74.65305907248985
2943	cancer	Actinobacteria	4.170148163970474
2944	cancer	Bacteroidetes	16.088871702452252
2945	cancer	Proteobacteria	2.8461507431972652
2946	cancer	Firmicutes	50.12609174302274
2947	cancer	Actinobacteria	2.1907062643201938
2948	cancer	Bacteroidetes	39.878954625859194
2949	adenoma	Proteobacteria	5.085219448050645
2950	adenoma	Firmicutes	63.456923012274814
2951	adenoma	Actinobacteria	2.6142372658231974
2952	adenoma	Bacteroidetes	24.248750138535804
2953	control	Proteobacteria	4.630225409692952
2954	control	Firmicutes	68.60617339290971
2955	control	Actinobacteria	21.07635609727385
2956	control	Bacteroidetes	4.339121012412503
2957	control	Proteobacteria	1.8379750292150083
2958	control	Firmicutes	74.83859504296403
2959	control	Actinobacteria	2.1205344996392252
2960	control	Bacteroidetes	19.110746827179913
2961	cancer	Proteobacteria	2.6832856139027377
2962	cancer	Firmicutes	65.65195583888922
2963	cancer	Actinobacteria	5.406822497998076
2964	cancer	Bacteroidetes	23.201722433031723
2965	control	Proteobacteria	1.287488772330121
2966	control	Firmicutes	78.80839137900992
2967	control	Bacteroidetes	14.717704584729525
2968	control	Actinobacteria	5.03488820329726
2969	control	Proteobacteria	1.739606777101095
2970	control	Firmicutes	78.48001809950335
2971	control	Actinobacteria	4.010709486708806
2972	control	Bacteroidetes	11.383857802548452
2973	cancer	Proteobacteria	2.625821896356905
2974	cancer	Actinobacteria	4.910213573665984
2975	cancer	Firmicutes	75.3876616593718
2976	cancer	Bacteroidetes	13.46238823078032
2977	cancer	Proteobacteria	3.719748941339195
2978	cancer	Firmicutes	81.07313128308972
2979	cancer	Bacteroidetes	7.849420891897416
2980	cancer	Actinobacteria	4.456747289501674
2981	cancer	Firmicutes	51.102689193777216
2982	cancer	Proteobacteria	0.6813482197584343
2983	cancer	Actinobacteria	6.8993613999977095
2984	cancer	Bacteroidetes	24.535790716332105
2985	control	Proteobacteria	1.476375008672934
2986	control	Firmicutes	86.26816323105851
2987	control	Actinobacteria	3.6475408725339644
2988	control	Bacteroidetes	7.764094423868903
2989	adenoma	Proteobacteria	3.358587312520753
2990	adenoma	Firmicutes	77.6713302397935
2991	adenoma	Bacteroidetes	13.38399175911445
2992	adenoma	Actinobacteria	3.776229126265037
2993	control	Firmicutes	77.50412352908114
2994	control	Bacteroidetes	8.263056694507515
2995	control	Actinobacteria	12.315014494876195
2996	control	Proteobacteria	0.44844063340636886
2997	control	Proteobacteria	5.897567654308179
2998	control	Bacteroidetes	17.73021827641123
2999	control	Firmicutes	61.15497704392951
3000	control	Actinobacteria	13.387006771527366
3001	cancer	Proteobacteria	0.8130722113221961
3002	cancer	Firmicutes	63.39367753136037
3003	cancer	Actinobacteria	4.807552833687077
